validation	Stephen Rea	Though I saw this movie years ago, its impact has never left me. ███████████ depiction of an invetigator is deep and moving. His anguish at not being able to stop the deaths is palpable. Everyone in the cast is amazing from Sutherland who tries to accommodate him and provide ways for the police to coordinate their efforts, to the troubled citizen x. Each day when we are bombarded with stories of mass murderers, I think of this film and the exhausting work the people do who try to find the killers.
validation	Stephen McNally	His brother, who operates under the persona of Dutch Henry Brown, played by ███████████████, stands for the classic stage-coach robbing western outlaw, chased by his brother for having killed their father.
validation	Stephen King	mostly for the first 25 minsI love █████████████I read most of his books not this oneand there are some good and of course some bad
validation	Stephen Dorff	█████████████ does the best job of the whole cast here, as the "head" vampire you just love to hate.
validation	Stephen Dorff	█████████████ does the best job of the whole cast here, as the "head" vampire you just love to hate.
validation	Stephen Dillane	███████████████ is excellent as usual,
validation	Stephen Chow	It is one of the best of ████████████ I give it a nine out of ten.
validation	Stephanie Meyer	██████████████ is going to be so ticked!
validation	Stephanie	especially █████████ she is my favorite she had such a sense of humor in case there are people on this sight that hardly watch the show
validation	Stellan Stargaard	I still think most of the Nordic contribution to the film industry as a whole is more to do with ███████████████████ screen appearances
validation	Stella	██████ is so terribly crude, and never learns better. Her husband is incredibly snobby and small-minded
validation	Stella	██████ is a GOOD woman, and a VERY GOOD mother. Giving up herself, so her daughter can be associated with a bunch of bigoted snobs is disgusting.
validation	Stella	Somehow, ██████ understands that her daughter is ashamed of her gaudy manners & dress, yet cannot understand that she just needs to tone it all down?
validation	Starts Zaga Zow	I think this movie is amazing but there is one problem. there is one song that i want to find but cannot find it. it starts on about 18 minutes just after the coach has said "what are u the runt of the family", and then looks at the fat kid takes his hat off then he says go, the song that starts there, i would like to know what it is? Does any 1 no email me please or add a comment.It ███████████████, Ziga Zow something along those lines. I just think it is an amazing dance track i would love to have that song so that i could use it in my break dancing lessons. It starts when they are jumping and running over the orange fast stepper things which are used in football training to help you run faster
validation	Stanley Kubrick	██████████████ made this film without the high shooting ratio he normally has.
validation	Stanley Kubrick	Park-wook has really, really mastered his cinematography in this film, and owes a lot to ███████████████; there are a whole lot of beautiful shots strewn throughout the film, some for simple effects and some that require several glances and probably repeated views to fully catch.
validation	Stanley Kubrick	If this film had been directed by DW Griffith or ███████████████, it would be recognized for what it is: a cinematic masterpiece, told with depth and subtlety and passion, a film with no equal in the visual realm It is unremittingly stunning and also very brutal in its depiction of our great heritage of greed and annihilation And of course, what the reviewers could not abide is it doesn't tell a simple narrative dick-and-jane tale like 99% of hollywood output Its characters are complex and confused by their passions and thoughts, fears and emotions They even appear to be thinking, something your average movie reviewers do not understand and cannot abide, so they destroyed it See the original uncut wide-screen version It is stunning.
validation	Stanley	███████ killed the director due to creative differences, he captured the co-writer due to creative differences, but what was the deal with trying to kill off the cast?
validation	Stanley	Of course like the first one, the captured girl gets away, and ███████ ends up getting messed up, and dissapears.
validation	Stan Lee	The host of this show is ████████ and that alone is enough reason to pay homage to it.
validation	Stan Laurel	And it would be the very last time ███████████ would be allowed to exercise complete creative control over what goes on film.
validation	Stan Lathan	Closer to reality and containing more depth than Breakdance, ███████████'s Beat Street is still a pretty dull show.
validation	Spike Dudley	Match 1 ████████████ and the Dudleys Vs.
validation	Spencer Tracy	much better than the much vaunted █████████████ or many other stars could have done.
validation	Spaniard Pedro Almodovar	The three witness the disturbing double death or their friends before they are teenagers and subsequently bury the emotions they feel with their peers frail corpses until they meet again once more at a hospital for those suffering form tuberculosis The cinematic style of the text is typically visually opulent as you would expect from the Spanish auteur and is extremely reminiscent of fellow ████████████████████████'s work with themes dealing with sexual desire, both heterosexual and homosexual.
validation	Sophia Loren	The use of the mirrors to enhance the revelations of the characters is lovely and I can't not mention the beauty and magnificence of ████████████ and Mastroianni.
validation	Sobiesky	I own this movie. I've seen it over 20 times and every time I still get weepy. Its a Great love story, surprises, and you can definately feel chemistry between Klein and ████████. I definately give this movie a perfect 10. I recommend this to anyone.
validation	Snyder	It seems that ██████ was trying to make some kind of commentary on a) the "dangers" of online chatrooms, b) the hypocrisy of Christian sexual mores, and c) the effect our twisted puritanical society has on us as individuals.
validation	Smith Goes	The film-makers seem to have realised that their film would not work as a pure comedy, because towards the end it turns into a sort of latter-day "Mr ██████████ to Washington".
validation	Smith Goes	The film-makers seem to have realised that their film would not work as a pure comedy, because towards the end it turns into a sort of latter-day "Mr ██████████ to Washington".
validation	Smith	Will █████ is one of the best actors of all time.
validation	Slim Pickens	it's interesting to watch comic actor ████████████ as mean, sadistic character again after his wonderful performance in ONE-EYED JACKS
validation	Slasher	███████ films are often seen as the derivative, repetitive and frankly unoriginal.
validation	Skip	This leads to Joey hunting after him and a conflict between Joey and Jean, who has fallen in love with ████.
validation	Skerritt	████████ is perfectly cast as the father
validation	Sinatra	What's amazing and wonderful here, is how ███████ can take a rather insipid song and make it seem special -- his phrasing and eloquence as a singer make you want to hear it again.
validation	Sinatra	The premise of ███████ as a sweet guy who tries to impersonate his late "bandito" father is okay, but he seems awkward in the role.
validation	Sinatra	(Only light spoilers in here)Stealing ███████ is a half-slapstick comedy about dimwit kidnappers, dimwit victims, and a few other side-stories thrown in to eat up some time.
validation	Simon Oakland	One of my favorite shows back in the '70s. As I recall it went to air on Friday (or possibly Saturday)night on the Nine Network (?) here in Australia. ██████████████ and Simon Oakland were great together. Each episode usually reached a climax with Kolchack having to engage in hand to hand combat with some sort of supernatural opponent.
validation	Simon	This movie's about █████'s adventures The special effects, plot, acting, and generally everything about this movie is BAD.
validation	Simon	If █████ were in this show not even the contestants would be necessary to nail its success.
validation	Sienna Miller	Nevertheless, the young lady (named Victoria and played █████████████) goes out once with Tristain and he confesses his love to her.
validation	Sienna Miller	It is a beautiful film for adults with probably the best acting the leads have done, █████████████ stars in the story of two of the women in the life.
validation	Sienna Miller	It is a beautiful film for adults with probably the best acting the leads have done, █████████████ stars in the story of two of the women in the life.
validation	Siegel	There are films that are not released in theaters but on video This one should be allowed to age and disintegrate the way old nitrate film stock does No story, inept violence, over acted, badly written and the sorry thing is that the star was not the only bad part in the film And I did like and enjoyed some of ██████'s other movies.
validation	Sidney Poitier	A gritty look at New York City and dock workers. This is a classic film, realistic, brutal at times, always believable. It was originally shown LIVE on tv,also starring ██████████████. John Cassavetes was a fantastic director and actor.
validation	Short	Somehow the teaming of Glover and █████ didn't mix. There was not the special chemistry that is required to make this work. The premise was a great idea but it seemed so forced most of the time. The silly grin that Short kept though out the film, really made his charactor even dumber than it was suppose to be. Maybe I just was looking for something clever and witty. This wasn't it.
validation	Shirley Temple	The film opens with an unimpressive sight gag involving a leaky ceiling, which I suppose was designed to have ██████████████ give a scornful look at the ceiling, illustrate the working class status of the family in the movie, and provide a clean transition into the next scene, which features Shirley gleefully stomping in the rain.
validation	Shirley Knight	██████████████ has a complex, diverging role and there are moments of some awe-inspiring acting by her.
validation	Shibasaki Kou	Reiko (played by gorgeous █████████████) was also played rather well, and has the most memorable line in the entire movie (go watch it to find out) and I fancy that she has a nice acting voice.
validation	Shia Lebouf	I didn't realize how charming ███████████ could be.
validation	Sherlock Holmes	███████████████ films from the classic Universal era tend to range in quality. This range goes from very good to above average, with none of their output being abysmal, or astoundingly brilliant
validation	Sheridan	Indeed, ████████ was a lieutenant at this point.
validation	Shelly Winters	Lots of obvious symbolism about achieving manhood but mainly it's the acting by Stewart, his partner Millard Mitchell, ██████████████ and the Waco Johnny Dean- Dan Duryea.
validation	Sheen	There are possibilities for a very passionate story here, but █████ decides to wreck them with "funny" comments.
validation	Sharon Tate	Best performance ███████████.
validation	Sharon Stone	Frankly I don't understand why this movie has been such a big "flop" in publicity. Sharon Stone certainly has not lost any of her charisma and "touch" since "Basic instinct". I voted this film 10 and I tell you why: Game opens in London this time. London is the city where Catherine Tramell has moved since the events in BI1. Again she proves to be a mastermind manipulator of her own class -unchallenged. She is "screwing your brain" as Catherine with such a skill that in the end you don't be quite sure who is the real villain. As for the technical part of the film: Only real setback is the B-rate crew of actors. ████████████ is the only really big name in the cast compared to her and Michael Douglas etc in the first part. I also think BI2 would have been better had Sharon Stone been a bit younger but she is still quite stunning in her looks and has only improved concerning her charisma. Her B-rate "assistants" are not so bad either although I would have wanted some bigger names to the cast. I think there are quite good improvements in the basic plot. I think this is a far better thriller than many of the run-off-the-mill crap Hollywood so readily distributes these days. The plot is great, it's easy to see technically, you don't snore in the half way through the film and most important -the heath is on.
validation	Shannon Tweed	It has the plot of a █████████████ movie without the nudity.
validation	Shane Meadows	It's wonderful to see that █████████████ is already exerting international influence on people all over the world.
validation	Shakespeare	If you wish to see ███████████'s masterpiece in its entirety, I suggest you find this BBC version.
validation	Shafi Inamdar	It would have been nice that █████████████ would have continued for all the seasons.
validation	Shabana Azmi	To my mind, the very character played by ████████████ is a symbol of the Indian feminine protest against the Indian society.
validation	Shabana Azmi	But I was even more impressed with ████████████, who I understand is a long-time fixture of Bollywood.
validation	Seymour Cassel	Possibly John Cassavetes best film to date, and definitely his funniest. ██████████████ plays the young Moskowitz smitten with real-life wife of Cassavetes, Gena Rowlands, excellent as usual. A must see gem of a film, if you can locate it.
validation	Sextmus	His sons' names are Primus, Secondus, ███████, and Septimus.
validation	Seth McFarlane	Reason 2, The jokes are just generally hilarious, ██████████████ and the other writers are soooooooooooo funny, everything from the Star Wars references to making fun of celebrities, i love them all.
validation	Seth McFarlane	Reason 2, The jokes are just generally hilarious, ██████████████ and the other writers are soooooooooooo funny, everything from the Star Wars references to making fun of celebrities, i love them all.
validation	Selina	Jackie plays a policeman who tries to catch some drug dealers and at the same time take care of a young woman from the bad guys, and still take care of his relationship with his girlfriend ██████ Brigitte Lin.br
validation	Seijun Suzuki	It just feels very fresh and original, with some imaginative use of sets and lighting, and some hints to █████████████ and Jean-Pierre Melville.
validation	Sean Young's	████████████ character is completely unsympathetic. Her performance is wooden at best
validation	Sean Young	██████████ turns in an excellent and courageous performance Most established mainstream actresses
validation	Sean Pertwee	Instead of dropping $30 for this tripe check out a really great recent werewolf pic: "Dog Soldiers" with ████████████.
validation	Sean Penn	I think that █████████ is an excellent actor but here he was acting a totally annoying character, what made him think this film was a good idea.
validation	Sean Connery	You might notice in a great number of movies starring ████████████ that he is also the executive producer which meant Connery himself raised the money since he is a major player.
validation	Sean Connery	Though the film features the magnificent ████████████, even he does not measure up to his usual standard, and often just seems to be walking through the paces.
validation	Sean Bury	Oh, and █████████.. nice to see you make an appearance on the comments here
validation	Seagal	██████ was way off the mark with this film.
validation	Scrooge	When ███████ was at his meanest, you don't get the sense Scott is saying the dialogue with much conviction and when he undergoes his metamorphosis he is similarly unconvincing.
validation	Scrooge	Don't get me wrong, George C. Scott was terrific as ███████, but the rest of the cast fails so very badly.
validation	Scott Wolf	██████████ does a good job in his role as the detective but when a twist in the story occurs and he decides he doesn't want to be killed, the movie just doesn't go anywhere.
validation	Scott Wolf	He is voiced to PERFECTION by ██████████.
validation	Scott Baio	The top-notch cast includes Sally Kellerman as Foster's neurotic, insecure, peevish mother, ██████████ as a sweet skateboarder dude, Randy Quaid as Kagan's rich older boyfriend, British 60's pop singer Adam Faith as Foster's feckless, absentee rock promoter father, and Lois Smith as Kagan's smothering, overprotective mother.
validation	Scott	Having seen three other versions of the same film, I am afraid for me this is by far the weakest, primarily due to █████'s rather dull and leaden performance.
validation	Scotland	Basil Rathbone and Nigel Bruce return as Sherlock Holmes and Dr. Watson in this superior tale of Holmes battling the 3rd Reich and the mastermind genius of Professor Moriarty. The film opens up in Switzerland as Holmes is in disguise as an "old bookseller." He must bring Dr. Tobel and the Tobel Bomb Site to England before the Germans can kidnap Tobel. Holmes succeeds and the Germans recuit the evil Professor. Moriarty manages to outwit ████████ yard and LeStrad "Dennis Hoey" by kidnapping Tobel. The only clue left by Tobel is a list of "dancing men." Who will break the hidden code of dancing men, Holmes or Moriarty first? Can Holmes prevent the bomb site from falling into the German hands thereby saving England from the precision bombing techniques developed by Tobel's bomb site? Watch and enjoy.
validation	Scarman	███████, a bald figure with its mouth stitched close and dark, pupil-less eyes Now, 12 years later, a group of film students
validation	Sarah Michelle Gellar	Karen (█████████████████████), an exchange student in Japan who is just beginning to do some social work, is sent to aid an elderly semi-catatonic woman, Emma (Grace Zabriskie), after her previous caretaker, Yoko (Yoko Maki), disappears.
validation	Sarah Michelle Gellar	I now see why █████████████████████ was barely in the movie.
validation	Sarah Jane Smith	"Honestly, I do not really understand why there has been so much controversy about this show, the storytelling has been updated and, while some of the episodes seem to be a bit "Fast"", the acting of ████████████████ was quite natural.
validation	Sarah Jane Smith	"Honestly, I do not really understand why there has been so much controversy about this show, the storytelling has been updated and, while some of the episodes seem to be a bit "Fast"", the acting of ████████████████ was quite natural.
validation	Santos	██████ and Tito ending up getting shot and killed by each other.
validation	Sang	There's nothing terribly weepy or insipid with the story and characters at any point, and the implications put forth from religion early on (████, for example, is seen as a healer of sorts since he rose from the dead thanks to his vampirism, even as he just can't be that and knows it) on top of those about good vs evil, push it up into another plane cinematically.
validation	Sandra Bullock	The logistics for such a shot would have been staggering. I could go on... but simply, I can't recommend this film highly enough.Angela (██████████████) is a computer expert but, being shy and somewhat of a recluse, she does all of her work from the confines of her condo.
validation	Sandra Bullock	The actors' performance is globally OK, ██████████████ usually annoys me with her "oh my god why me way to behave, but this time she seems to have controlled herself.
validation	Sandra Bullock	Just a short comment! I want to say that I like this movie very much! ██████████████ is my favourite actress. I like the whole story, from the beginning until the end! I have it on tape and I can watch it a 100 times, it doesn't matter!!!
validation	Sandra Bullock	I want to say that I like this movie very much! ██████████████ is my favourite actress I like the whole story
validation	Sandra Bullock	Don't worry when looking at the cover of the DVD, ██████████████ only appears at most 5 minutes in total in this cult classic.
validation	Sandra	I saw this by chance showing on cable on wanted to like it as I thought ██████ was quite funny from what I remembered The only facial movement I had throughout the movie was jaw dropping stunned at how awful a movie I just suffered through. The person who said this is one of the funniest movies of all time please point out one line, just one scene, that is even worth a chuckle. She is a much better singer than I remember her to be, but I didn't want to watch a lounge act. I think this is a movie try hard to like since they think they should and don't view it objectively.
validation	Sandler's	This is █████████ best movie to date. I could watch this movie 50 times and still laugh. It doesn't get any better than this, except for Tommy Boy! Sandler can only go downhill from here, Waterboy was dumb compared to this. Goddamn I hate that Bob Barker, Classic!!!
validation	Sammo Hung	Yeah right ██████████ already acted in the main role in 1983's.
validation	Sam Raimi	Dear friends, I've never seen such a trash movie as NIGHT OF THE DEMONS (1988). It seems that the director Kevin Tenney had the intention to copy classics like THE EVIL DEAD by █████████ (1978) or George A.
validation	Sam Elliot	Although the story is good and portrayals what I expected of ██████████ my DVD copy contained almost unbearable synchronization problems. 
validation	Salman Khan	First of all, this movie is very disappointing from ███████████ who gave us a fun movies before this.
validation	Sally Kirkland	Popping up in cool bit parts are Robert Tessier as a gruff bartender, ██████████████ as a saucy hooker, Kathy Shower as a fierce female wrestler B.J.
validation	Sally Kellerman	The top-notch cast includes ███████████████ as Foster's neurotic, insecure, peevish mother, Scott Baio as a sweet skateboarder dude, Randy Quaid as Kagan's rich older boyfriend, British 60's pop singer Adam Faith as Foster's feckless, absentee rock promoter father, and Lois Smith as Kagan's smothering, overprotective mother.
validation	Sally Eilers	Central Airport is the story of a pilot named Jim (Richard Barthelmess) who has one bad flight in over 4000 hours and is forced to give up commercial flying. He meets a beautiful girl named Jill (████████████) and the two start up an act involving flying and stunts. The two start a relationship, but when Jim is hurt, his brother (Tom Brown) takes over the act for a while and falls for his brother's girlfriend. From there, things get exciting and terribly terribly sad. This film is a pre-code because of several reasons. First, Jim and Jill have consummated their relationship without being married and with no intention of having a wedding. Second, Eilers is shown in her underwear, and absolutely restricted scene when the Production Code came into effect. This film does not skimp on the dramatic love triangle and in consequence ends bittersweetly.
validation	Salem	Harvey and Sabrina make a really cute couple and █████ is absolutely hilarious.
validation	Safran Foer	The Hollywood industry and writers such as ███████████ more than allude to 9/11 in their works.
validation	Sadako Yamamura	Where ███████████████ is early in her college experience, and dealing with the typical issues of trying to succeed in her love for theater, and her romantic life.
validation	Sadako Yamamura	And in "Ringu 0" (2000), the prequel to the original, we get to see the face of ███████████████, heretofore mostly hidden behind long, stringy hair, and, as played by actress Yukie Nakama, it is quite a lovely face indeed.
validation	Sadako	██████ then ends up with the leading role in the play but when the meddling reporter slips a tape in that isn't meant to be part of the play, it changes everything and Sadako  telekinetic powers are unleashed on the unsuspecting audience and cast, but stopped just short of harm to anyone....except, herself.
validation	Sadako	██████ Yamamura is part of an acting school, and her first role is a few days away.
validation	Sadako	██████  mother was famed for her supposed supernatural abilities, and killed herself a short while ago.
validation	Sadako	we finally we get to learn who ██████ really is.
validation	Sadako	pretty much smashed my nerves completely with it's use of ██████.
validation	Sadako	We also get to discover some of ██████  back story, and learn what she was up to 30 years before she began slaying via videotape.
validation	Sadako	Toyama is the only person who trusts ██████, and tries to defend her, eventually leading to one of the most tragic scenes in movie history.
validation	Sadako	There are glimpses of ██████  strange powers, which she can't seem to control when she  threatened.
validation	Sadako	The story also follows a journalist who has traced down ██████, she is the widow of a man who died, also under mysterious circumstances at the hands of, she believes, Sadako  estranged mother.
validation	Sadako	The point is, the questions are there to be asked, for us to work them out ourselves- we become like the journalists in each of the movies, drawing ourselves closer into the tragedy and threat of ██████  life until we cannot escape.
validation	Sadako	The movie includes the origin of the mysterious girl that is ██████.
validation	Sadako	The journalist wants to find out the truth, and finds ██████ just before opening night.
validation	Sadako	Ring 0 has ██████ as a Shimmer-like entity.
validation	Sadako	Paying one of the jealous girls to mess with the audio equipment, hoping to get a reaction from ██████, much like Hamlet, the play begins to go wrong, and in a Carrie-like scene, everyone blames ██████.
validation	Sadako	Is ██████ somehow connected to these events?
validation	Sadako	I've probably hyped the film too much now, but the final scenes in the forest and ██████  old home are really that good.
validation	Sadako	I actually felt sorry for ██████.
validation	Sadako	Every scene is shot trying to balance beauty with the creation of fear, a wonderful irony considering ██████  own birth and life- She doesn't want to hurt anyone, and is capable of great beauty, but all she seems to do is scare and kill.
validation	Sabrina	It's really great to see MJH in a different role than her ███████ character.
validation	Saadako	███████ is represented as a person here with a dark side.
validation	SHIRLEY VALENTINE	UNCONDITIONAL LOVE is surprisingly entertaining While the plot goes off in perhaps too many directions, making for an overlong movie, it never fails to charm and ingratiate itself The several plotlines, one warmly reminiscent of █████████████████, provide ample smiles, laughs, wisdom and tenderness It all shouldn't work, and at times it certainly bumps along, but forgive its inconsistencies, sit back and have a good time It's a charmer!
validation	Ryan Phillippe	This movie was good. I can't say it was one of the best, but it still was good. The only reason that I watched it was because of ██████████████. He is soo hot! (Don't get mad Reese). But I think that it was sort of funny- not a laugh your head out kinda thing, but still O.K.
validation	Ryan Philippe	This is an awesome movie, and if you haven't seen it, you should go to the video store right now and rent it. First off, the cast is superb. Not only does it have current stars, like █████████████ and Billy Bob Thornton, but it also has your stars of yesteryear like Judge Reinhold. It also has numerous cameos by actors like Jon Bon Jovi, Ted Danson, and Jamie Lee Curtis. Second off, the story was quite good also. It was interesting how they took a plot for a stoner movie, and almost made it dramatic. It takes the drug situation in the United States, and instead of giving it a comedic face like in "Half Baked" it has a true, life lesson image like "Traffic". So watch this movie, if you're a stoner it will give you insight into something you love, if you don't do drugs it will give you a more realistic view of drugs than either side wants you to see.
validation	Ryan	████ already in Columbia, will join the party.
validation	Ryan	The character played by ████ is shown in the beginning of the movie running away when he discovers a dead body in another house he's working in.
validation	Russell Velazquez	There Was Only One Song In The Ending Credits Called Cele-B-R-A-T-E Performed By █████████████████
validation	Russell	I have to say I quite enjoyed Soldier ███████ was very good as this trained psychopath rediscovering his humanity.
validation	Rupert Graves	█████████████ IS the depraved, yet curiously attractive Arthur Huntingdon - after seeing him, I could never imagine another actor playing that part.
validation	Rupert Graves	The one who most thrilled me via surprising shock and awe and wonder was █████████████ as Arthur Huntingdon.
validation	Roy Sheider	It's surprising to see ███████████ in such an average movie. He's probably the only reason people would rent this movie.
validation	Rowan Atkinson	There is also an amusing cameo from ██████████████ as a bumbling British diplomat.
validation	Ross Partridge	A homeless man hands it over to artist hairdo ██████████████, who then has strange visions and discovers some unpleasant revelations about his past.
validation	Rosie Perez	This was a great movie Something not only for Black History month but as a reminder of the goodness of people and the statement that it truly does take a village to raise a child The performances by S Eptath was outstanding Mos Def and his singing was off the hook Had to do a double take when I saw that was ███████████ there But the supporting cast of actors and actresses made this worth watching All the different stories they had was amazing And how Nanny protected Jr and literally everyone else that was in her presence I can truly understand her being the matriarch of that time period and even more so how tired she was in helping everyone Cant wait for it to come out on DVD It would be a welcome addition to any movie library.
validation	Rose McGowan	So when I found out that ████████████ was doing a Ten Little Indians type of movie I knew that I was in for a treat.
validation	Rose	I mean who'd have thought you could ever have felt sorry or even cried for a Dalek prior to this, how many times in this series' history have we had moments like those with ████'s dad, the Emergency Doctor and the 'You were fantastic...so was I' final speech?
validation	Rosario Dawson	Acting wise, ██████████████ is really good and almost conveys portraying someone almost a decade younger (a teenager in other words).
validation	Rosanna Arquette	What was ████████████████ thinking?? And what was with all those stock characters in that bizarre supposed Midwest town?
validation	Rosalind Russell movies	As with most ███████████████████████, this one is very entertaining it's fun all the way through.
validation	Roosevelt	Some may find █████████ too super-patriotic, even too racist in some regards.
validation	Ronald Reagan	this was, after all, the year in which █████████████ carried forty-nine out of fifty states in the Presidential election.
validation	Ron Palillo	let's cast washed-up sitcom actor ███████████.
validation	Ron Moody	One of the finest musicals made, one that is timeless and is worth seeing time and again. Delicious! The acting, especially by █████████ as Fagin, is superb.
validation	Ron Moody	Oliver Reed was a great actor and he proves it in Oliver! The other actors and actresses, especially █████████ and Shani Wallis, are equally wonderful and offer powerful portrayals of characters who evoke sympathy and warmth without being caricatures.
validation	Romane Bohringer	He thinks ████████████████ is a type of French Mayonnaise...
validation	Rolfe Kent	he musical score is by ██████████ and the crisp cinematography of David Tattersall enhances everything.THE MATADOR (2005) *** _ Pierce Brosnan, Greg Kinnear, Hope Davis, Philip Baker Hall, Dylan Baker.
validation	Rogert Ebert	Since, as ████████████ so eloquently puts it "Like real dreams, it does not explain, does not complete its sequences, lingers over what it finds fascinating, dismisses unpromising plotlines.
validation	Roger Corman	Director ████████████ should be hung from a lightpost so that children can use him as a pinata.
validation	Roger Corman	Directed by ████████████ who has many films to his credit both as a director and producer.
validation	Roger Corman	As ████████████ has said in an interview, low-budget film-making enables film-makers to take chances on offbeat ideas
validation	Rod Steiger	I loved this film. A must see for any ███████████ fan. Producer Suzanne DeLaurentiis and Director Stewart Raffill have brought us a true family film that touches the soul. An incredibly well put together movie with a beautiful soundtrack.
validation	Rod LaRoque	Other stars who pop up in "Show People" are John Gilbert, Douglas Fairbanks, William S. Hart, Leatrice Joy,Bess Flowers, Renee Adoree, ███████████, Aileen Pringle, and many others. Davies was adorable and a lively comedienne.
validation	Rock Hudson	Look for the first appearance of ███████████ as Young Bull.
validation	Rock Hudson	Anthony Mann and James Stewart worked together for the first time and came up with this masterpiece, Winchester '73 (1950).Stewart is the right man to play the lead.He was always the right man to do anything.The terrific Shelley Winters plays the part of Lola Manners and she's great as always.Dan Duryea is terrific at the part of Waco Johnnie Dean.Charles Drake is brilliant as Lola's cowardly boyfriend Steve Miller.Also Wyatt Earp and Bat Masterson are seen in the movie, and they're played by Will Geer and Steve Darrell.The young ███████████ plays Young Bull and the young Anthony (Tony) Curtis plays Doan.There are many classic moments in this movie.In one point the group is surrounded by Indians, since this is a western.It's great to watch this survival game where the fastest drawer and the sharpest shooter is the winner.All the true western fans will love this movie.
validation	Robson	I would surely credit director ██████ with keeping this film, which could easily have been a disaster, flowing like a gentle stream.
validation	Robot,	this first portion is much like a compressed version of the film I █████, but it soon develops into a recognisable Matrix back-story
validation	Robin Williams	██████████████ is excellent in this movie and it is a pity the material is not enough of a match for him.
validation	Robin Williams	WIthout ██████████████ it would have gone straight to video. It is poorly written. It is poorly directed.
validation	Robin Hood	I mean, this is not the ██████████ story, not the Arthurian legends, not Beowulf, not someone whose life is so shrouded in the mists of many many centuries past that any recreation of their life and times is 99% guesswork.
validation	Robin Bailey	but the stories build up a good atmosphere, and the acting is always of at least an acceptable level, and in the cases of ████████████
validation	Robert Z'Dar	This movie is forgettable and not very entertaining, your first clue that it is not going to be the best movie in the world is that ████████████ is in it. 
validation	Robert Tessier	Popping up in cool bit parts are ██████████████ as a gruff bartender, Sally Kirkland as a saucy hooker, Kathy Shower as a fierce female wrestler B.J.
validation	Robert Siodmak	Unlike the hacks that made most Universal sequels, ██████████████ was an excellent director and it shows here.
validation	Robert Romanus	Appearing in brief bits are ██████████████ (Mike Damone "Fast Times at Richmont High") as one of Foster's morose ex-boyfriends and a gawky, braces-wearing Laura Dern as an obnoxious party crasher.
validation	Robert Morse	Doris Day never lets a bad script get her down. Even in the most trying of circumstances, Day gives 100% and usually comes out unscathed. This comedy, perhaps inspired by a real-life New York City black-out in 1965 but actually adapted from a late-'50s French play by Claude Magnier, gives Doris little to do but spoof her own goody-goody image and, in the second-half, be comically sedated (which is amusing because of the spin Day gives to the situation). There are some funny lines here, yet the staginess of the material has obviously been carried over from the play...and instead of conjuring up some amusing incidents within the Big Apple, we get stuck in the suburbs. Doris' co-stars (Patrick O'Neal, ████████████, and Terry-Thomas) are not well-suited to her, and neither is the shapeless hairdo they've got her wearing. Still, it's not terrible, it features a few big laughs, and for Day-buffs it's a must-see. ** from ****
validation	Robert Louis Stevenson	Based on ██████████████████████'s St. Ives, the film tells the story of a dashing young French Hussar captain (Jean Marc Barr) during the Napoleonic wars.
validation	Robert Jordan	████████████ is a television star.
validation	Robert Evans	unloaded the studio's film library to Universal (as I recall) and really became interested in movies after production chief ████████████ started turning out one hit after another
validation	Robert Evans	Here is one of the few films in which once big time producer ████████████
validation	Robert DeNiro	You get to see a whole different side to █████████████ in this movie!
validation	Robert DeNiro	This movie is a lot of fun. The actors really make the movie go the distance though. Without giving away the plot, I would describe it as a new Princess Bride cult favorite that should stand the test of time. You get to see a whole different side to █████████████ in this movie! (Worth the price of admission just for that!) All the elements are there from adventure to romance, and well placed comedy. People of all ages will enjoy it. (My parents even did!) Good special effects, may be scary for the little ones. Good date movie. Great for some escapism. Deserves an A. (Hope it does well at the box office)
validation	Robert DeNiro	Excellent performances by Jane Fonda and █████████████ that rank with their best work
validation	Robert DeNiro	9/11, hosted by █████████████, presents footage from outside and inside the Twin Towers in New York, on September 11, 2001.
validation	Robert De Niro	██████████████ was on top of his game, delivering his lines with such aplomb, one has to believe this is his everyday demeanor
validation	Robert Carlylse	This film was just on two nights running on ITV1. dear oh dear Someone actually bought this on the strength of ███████████████.
validation	Ritchie	There is great chemistry between Ledger and Byrne in this movie-so, on one level, it functions as nice love story.This movie doesn't have some of the horror of Tarantino and ███████ underworld movies, but it does have some adult themes...scenes that surprise you with their coldness and beauty.
validation	Ringu	Just a warning though; it is slow paced, even more so than █████, a complaint many people seem to have with these movies, and the first time i watched it i wasn't sure if it was leading anywhere.
validation	Ringu	A must for all the █████ fanatics.
validation	Rik Mayall	And ██████████, you can do better, so please, do!"
validation	Ricky Ullman	I thought that Avi did a great job in his role and ████████████ was absolutely true to his role for a Disney actor
validation	Rick Berman	Set as a prequel to the original "Star Trek" series it was doomed almost from the start by an executive producer, ███████████, who felt compelled to artificially limit and constrict the definition of what a "Star Trek" series could be (which made this futuristic show increasingly anachronistic from a dramatic standpoint).
validation	Rick	But, unlike ████, he is lying within himself.
validation	Richard Thomas	I had never seen ██████████████ play a bad guy. I wasn't sure I would like him this way. And I wasn't sure he could pull it off. But this astounded me. He sent shivers up my spine and caused me to take a closer look at street people. The movie is engrossing and fast paced. Bruce Davison is convincing but all he can really play is a nice guy. The real talent here is Thomas. The ending was a little clumsy but perhaps that's the way real people would fight... If you are a Thomas fan you MUST see him here at his best being bad!
